Time,Force,Displacement,Optical Displacement,Mechanical Displacement
(s),(lbf),(in),(in),(in)
"296.314","5496","0.4852","0.13764","0.10400"
"296.414","5492","0.4856","0.13780","0.10400"
"296.514","5487","0.4859","0.13795","0.10400"
"296.614","5483","0.4862","0.13811","0.10400"
"296.714","5479","0.4866","0.13824","0.10400"
"296.814","5474","0.4869","0.13839","0.10400"
"296.914","5469","0.4872","0.13855","0.10400"
"297.014","5465","0.4876","0.13869","0.10400"
"297.114","5460","0.4879","0.13884","0.10400"
"297.214","5455","0.4882","0.13898","0.10400"
"297.314","5451","0.4886","0.13912","0.10400"
"297.414","5446","0.4889","0.13927","0.10400"
"297.514","5441","0.4892","0.13944","0.10400"
"297.614","5437","0.4896","0.13959","0.10400"
"297.714","5432","0.4899","0.13974","0.10400"
"297.814","5427","0.4902","0.13987","0.10400"
"297.914","5423","0.4906","0.14001","0.10400"
"298.014","5418","0.4909","0.14015","0.10400"
"298.114","5413","0.4912","0.14030","0.10400"
"298.214","5408","0.4916","0.14046","0.10400"
"298.314","5403","0.4919","0.14061","0.10400"
"298.414","5398","0.4922","0.14075","0.10400"
"298.514","5393","0.4926","0.14090","0.10400"
"298.614","5389","0.4929","0.14104","0.10400"
"298.714","5384","0.4932","0.14119","0.10400"
"298.814","5379","0.4936","0.14135","0.10400"
"298.914","5373","0.4939","0.14150","0.10400"
"299.014","5369","0.4942","0.14164","0.10400"
"299.114","5364","0.4946","0.14178","0.10400"
"299.214","5359","0.4949","0.14192","0.10400"
"299.314","5354","0.4952","0.14205","0.10400"
"299.414","5348","0.4956","0.14219","0.10400"
"299.514","5343","0.4959","0.14232","0.10400"
"299.614","5338","0.4962","0.14247","0.10400"
"299.714","5333","0.4966","0.14262","0.10400"
"299.814","5328","0.4969","0.14276","0.10400"
"299.914","5323","0.4972","0.14292","0.10400"
"300.014","5317","0.4976","0.14307","0.10400"
"300.114","5312","0.4979","0.14323","0.10400"
"300.214","5306","0.4982","0.14334","0.10400"
"300.314","5301","0.4986","0.14349","0.10400"
"300.414","5296","0.4989","0.14364","0.10400"
"300.514","5290","0.4992","0.14375","0.10400"
"300.614","5285","0.4996","0.14389","0.10400"
"300.714","5279","0.4999","0.14403","0.10400"
"300.814","5273","0.5002","0.14417","0.10400"
"300.914","5268","0.5006","0.14432","0.10400"
"301.014","5262","0.5009","0.14447","0.10400"
"301.114","5257","0.5012","0.14459","0.10400"
"301.214","5251","0.5016","0.14472","0.10400"
"301.314","5245","0.5019","0.14487","0.10400"
"301.414","5240","0.5022","0.14504","0.10400"
"301.514","5234","0.5026","0.14518","0.10400"
"301.614","5228","0.5029","0.14530","0.10400"
"301.714","5222","0.5032","0.14544","0.10400"
"301.814","5217","0.5036","0.14556","0.10400"
"301.914","5211","0.5039","0.14570","0.10400"
"302.014","5205","0.5042","0.14585","0.10400"
"302.114","5199","0.5046","0.14599","0.10400"
"302.214","5193","0.5049","0.14612","0.10400"
"302.314","5187","0.5052","0.14625","0.10400"
"302.414","5181","0.5056","0.14640","0.10400"
"302.514","5175","0.5059","0.14655","0.10400"
"302.614","5169","0.5062","0.14670","0.10400"
"302.714","5163","0.5066","0.14685","0.10400"
"302.814","5156","0.5069","0.14699","0.10400"
"302.914","5150","0.5072","0.14714","0.10400"
"303.014","5144","0.5076","0.14727","0.10400"
"303.114","5138","0.5079","0.14740","0.10400"
"303.214","5131","0.5082","0.14753","0.10400"
"303.314","5125","0.5086","0.14765","0.10400"
"303.414","5119","0.5089","0.14779","0.10400"
"303.514","5112","0.5092","0.14794","0.10400"
"303.614","5106","0.5096","0.14807","0.10400"
"303.714","5099","0.5099","0.14821","0.10400"
"303.814","5093","0.5102","0.14835","0.10400"
"303.914","5086","0.5106","0.14850","0.10400"
"304.014","5080","0.5109","0.14865","0.10400"
"304.114","5073","0.5112","0.14878","0.10400"
"304.214","5066","0.5116","0.14891","0.10400"
"304.314","5060","0.5119","0.14903","0.10400"
"304.414","5053","0.5122","0.14917","0.10400"
"304.514","5046","0.5126","0.14931","0.10400"
"304.614","5039","0.5129","0.14943","0.10400"
"304.714","5032","0.5132","0.14956","0.10400"
"304.814","5025","0.5136","0.14969","0.10400"
"304.914","5018","0.5139","0.14983","0.10400"
"305.014","5011","0.5142","0.14998","0.10400"
"305.114","5004","0.5146","0.15013","0.10400"
"305.214","4997","0.5149","0.15027","0.10400"
"305.314","4990","0.5152","0.15039","0.10400"
"305.414","4982","0.5156","0.15052","0.10400"
"305.514","4975","0.5159","0.15065","0.10400"
"305.614","4968","0.5162","0.15079","0.10400"
"305.714","4961","0.5166","0.15092","0.10400"
"305.814","4953","0.5169","0.15105","0.10400"
"305.914","4946","0.5172","0.15118","0.10400"
"306.014","4938","0.5176","0.15131","0.10400"
"306.114","4931","0.5179","0.15144","0.10400"
"306.214","4923","0.5182","0.15154","0.10400"
"306.314","4915","0.5186","0.15166","0.10400"
"306.414","4907","0.5189","0.15179","0.10400"
"306.514","4899","0.5192","0.15191","0.10400"
"306.614","4892","0.5196","0.15205","0.10400"
"306.714","4884","0.5199","0.15218","0.10400"
"306.814","4875","0.5202","0.15230","0.10400"
"306.914","4867","0.5206","0.15244","0.10400"
"307.014","4859","0.5209","0.15258","0.10400"
"307.114","4850","0.5212","0.15272","0.10400"
"307.214","4842","0.5216","0.15285","0.10400"
"307.314","4833","0.5219","0.15298","0.10400"
"307.414","4823","0.5222","0.15311","0.10400"
"307.514","4812","0.5226","0.15324","0.10400"
"307.614","4790","0.5229","0.15338","0.10400"
"307.680","4729","0.5231","0.15347","0.10400"
"307.682","4660","0.5231","0.15348","0.10400"
"307.683","4602","0.5231","0.15348","0.10400"
"307.684","4532","0.5231","0.15348","0.10400"
"307.685","4450","0.5231","0.15348","0.10400"
"307.686","4358","0.5231","0.15348","0.10400"
"307.687","4257","0.5231","0.15348","0.10400"
"307.688","4149","0.5231","0.15348","0.10400"
"307.689","4034","0.5231","0.15349","0.10400"
"307.690","3914","0.5231","0.15349","0.10400"
"307.691","3789","0.5232","0.15349","0.10400"
"307.692","3660","0.5232","0.15349","0.10400"
"307.693","3528","0.5232","0.15349","0.10400"
"307.694","3394","0.5232","0.15349","0.10400"
"307.695","3259","0.5232","0.15349","0.10400"
"307.696","3122","0.5232","0.15349","0.10400"
"307.697","2986","0.5232","0.15349","0.10400"
"307.698","2850","0.5232","0.15349","0.10400"

